Analyse fonctionnelle des emplois,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Emplois dans les fonctions et emplois des cadres des fonctions métropolitaines dans les communes en 2011,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Insee, Recensement de la population 2011 exploitation complémentaire au lieu de travail, recensement de la population 2012 - exploitation exhaustive (Mayotte)",,,,,,,,,,,,,,,,,,,,,,,,,
Champ : France (y compris les DOM),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Emploi des cadres des fonctions métropolitaines,,,,,
Commune,,Code,,,Emploi dans la fonction :,,,,,,,,,,,,,,,Fonction,,,,,
Code,Libellé,Région,Département,Emploi total,Administration publique,Agriculture,Bâtiment-Travaux Publics,Commerce inter-entreprises,"Conception, Recherche","Culture, Loisirs",Distribution,"Education, Formation","Entretien, Réparation",Fabrication,Gestion,"Transports, Logistique",Prestations Intellectuelles,"Santé, Action Sociale",Services de Proximité,"Commerce 
inter-entreprises","Conception, Recherche","Culture, Loisirs",Gestion,Prestations Intellectuelles,Total
CODGEO,LIBGEO,REG,DEP,ELT11,ADMPUB11,AGRICU11,BTP11,COMINT11,CONREC11,CULLOI11,DISTRI11,EDUFOR11,ENTREP11,FABRIC11,GESTIO11,LOGIST11,PREINT11,SANSOC11,SERPRO11,COMINT_CAD11,CONREC_CAD11,CULLOI_CAD11,GESTIO_CAD11,PREINT_CAD11,CFM11
83090,Ollioules,93,83,"5,791",552,134,348,147,44,115,983,301,418,213,765,234,153,710,675,26,21,61,144,69,320
83091,Pierrefeu-du-Var,93,83,"1,770",216,156,139,45,15,16,61,24,171,68,83,40,28,512,195,12,4,4,16,17,52
83092,Pignans,93,83,752,35,39,104,21,4,8,47,20,83,25,75,83,15,113,80,5,0,4,15,6,31
83093,Plan-d'Aups-Sainte-Baume,93,83,230,22,0,32,7,0,0,15,12,11,12,18,4,4,37,56,0,0,0,11,0,11
83094,Le Plan-de-la-Tour,93,83,583,39,37,124,18,0,12,70,12,50,28,63,14,18,29,69,4,0,12,8,14,38
83095,Pontevès,93,83,118,16,12,15,4,4,4,4,4,12,12,0,8,8,0,16,0,4,0,0,4,8
83096,Pourcieux,93,83,181,16,28,28,0,0,0,20,9,16,11,17,4,8,8,16,0,0,0,4,0,4
83097,Pourrières,93,83,629,44,84,48,16,12,8,33,19,41,23,72,45,16,68,100,4,4,0,28,4,40
83098,Le Pradet,93,83,"2,610",272,77,197,61,11,73,283,93,217,94,239,108,62,374,448,9,10,32,30,37,118
83099,Puget-sur-Argens,93,83,"4,614",185,80,403,207,51,86,708,123,363,394,651,529,126,239,469,24,30,39,155,51,299
83100,Puget-Ville,93,83,532,36,84,51,12,4,4,32,47,21,20,47,20,16,43,96,0,0,4,16,4,24
83101,Ramatuelle,93,83,"1,057",145,52,132,26,5,40,60,16,114,32,105,36,20,12,262,16,0,17,28,4,64
83102,Régusse,93,83,317,12,20,72,4,0,4,44,17,24,4,20,8,12,11,64,4,0,0,4,4,12
83103,Le Revest-les-Eaux,93,83,497,63,3,64,23,0,23,27,27,45,27,39,10,12,73,63,4,0,19,4,4,31
83104,Rians,93,83,765,68,61,57,20,8,12,65,58,60,50,44,57,16,92,97,8,4,8,12,12,44
83105,Riboux,93,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83106,Rocbaron,93,83,747,46,26,81,45,4,8,108,59,51,8,102,33,29,61,86,17,0,0,28,9,53
83107,Roquebrune-sur-Argens,93,83,"3,200",227,115,386,125,35,55,244,113,344,164,345,199,82,275,491,16,5,16,89,47,173
83108,La Roquebrussanne,93,83,462,39,30,43,9,0,9,10,21,47,17,21,88,7,56,64,0,0,4,4,7,16
83109,La Roque-Esclapon,93,83,21,7,4,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4
83110,Rougiers,93,83,202,24,4,16,0,0,16,20,3,27,0,36,20,16,15,4,0,0,4,8,4,16
83111,Sainte-Anastasie-sur-Issole,93,83,238,12,4,38,12,0,16,29,8,24,4,21,8,0,16,45,4,0,8,0,0,12
83112,Saint-Cyr-sur-Mer,93,83,"2,889",226,59,217,133,9,99,297,166,189,88,294,128,61,340,583,31,6,33,93,45,208
83113,Saint-Julien,93,83,350,55,22,47,4,8,4,6,4,42,13,12,8,0,33,90,0,0,4,4,0,8
83114,Saint-Martin-de-Pallières,93,83,72,16,4,9,8,0,4,0,9,15,0,0,0,0,0,8,0,0,4,0,0,4
83115,Sainte-Maxime,93,83,"5,085",328,69,680,176,12,108,669,125,536,206,565,217,117,314,963,9,4,31,127,49,221
83116,Saint-Maximin-la-Sainte-Baume,93,83,"4,386",417,56,435,209,38,34,517,437,290,160,331,257,92,430,681,27,25,14,60,38,164
83117,Saint-Paul-en-Forêt,93,83,300,16,4,44,8,5,9,4,36,36,8,16,12,24,8,69,0,0,4,0,8,12
83118,Saint-Raphaël,93,83,"10,399",915,55,849,386,56,330,"1,070",481,837,373,"1,319",545,402,975,"1,809",18,36,126,292,250,722
83119,Saint-Tropez,93,83,"4,101",551,21,322,112,34,125,487,61,303,170,563,147,173,131,902,10,21,31,161,85,309
83120,Saint-Zacharie,93,83,769,89,8,56,16,4,20,97,64,53,27,42,47,26,89,130,0,4,16,8,13,41
83121,Salernes,93,83,"1,383",102,8,177,49,0,12,145,46,135,145,140,78,21,163,161,8,0,8,21,12,49
83122,Les Salles-sur-Verdon,93,83,110,4,4,16,0,0,8,16,0,8,0,4,16,0,12,21,0,0,0,0,0,0
83123,Sanary-sur-Mer,93,83,"4,103",326,26,325,130,4,97,507,128,261,111,480,211,130,510,857,7,0,27,141,85,260
83124,Seillans,93,83,610,29,12,96,17,0,40,32,13,80,34,36,20,16,87,97,5,0,24,8,8,45
83125,Seillons-Source-d'Argens,93,83,273,32,12,28,16,0,4,0,18,45,16,28,0,24,28,24,12,0,0,0,12,24
83126,La Seyne-sur-Mer,93,83,"19,531","2,069",144,"1,575",657,452,352,"1,900","1,156","1,613","1,037","2,229","1,194",740,"2,222","2,192",160,227,160,539,425,"1,510"
83127,Signes,93,83,"1,878",62,21,126,81,81,46,122,12,136,467,266,168,76,76,139,28,40,15,103,39,225
83128,Sillans-la-Cascade,93,83,217,4,12,12,4,0,4,12,11,32,4,8,24,0,70,20,0,0,4,4,0,8
83129,Six-Fours-les-Plages,93,83,"8,742",746,42,826,403,156,222,778,422,557,443,"1,094",543,375,807,"1,328",78,93,85,228,132,617
83130,Solliès-Pont,93,83,"2,913",233,104,327,95,18,39,295,171,244,178,296,128,89,322,374,32,4,14,54,64,168
83131,Solliès-Toucas,93,83,897,62,11,97,29,0,30,55,43,76,9,72,91,19,187,115,0,0,11,12,12,36
83132,Solliès-Ville,93,83,386,31,23,48,16,5,20,29,9,33,26,38,24,12,20,52,4,0,8,12,4,28
83133,Tanneron,93,83,234,4,76,20,4,0,0,15,12,23,10,15,9,8,4,33,4,0,0,0,4,8
83134,Taradeau,93,83,314,25,40,33,12,4,0,38,0,24,16,41,16,8,17,39,0,0,0,8,4,12
83135,Tavernes,93,83,223,17,16,41,20,0,13,24,0,21,0,9,4,4,28,26,4,0,13,4,0,21
83136,Le Thoronet,93,83,355,37,12,38,12,12,4,37,16,16,36,12,8,4,12,99,4,0,0,0,0,4
83137,Toulon,93,83,"75,685","19,223",194,"4,442","1,486","1,290","1,476","4,410","3,517","5,473","3,279","9,056","3,671","2,076","8,421","7,670",223,680,677,"2,013",976,"4,569"
83138,Tourrettes,93,83,"1,079",61,15,174,36,9,43,90,23,95,88,97,68,17,35,228,8,8,20,20,17,73
83139,Tourtour,93,83,187,20,4,12,4,0,8,25,0,16,5,24,4,0,0,66,4,0,8,12,0,24
83140,Tourves,93,83,636,37,70,68,25,9,15,39,26,59,24,37,33,16,67,111,8,5,4,16,12,45
83141,Trans-en-Provence,93,83,"1,672",67,20,200,57,12,25,456,55,122,39,154,50,42,94,279,12,4,16,25,19,76
83142,Trigance,93,83,55,4,8,4,0,0,15,4,0,0,0,0,0,0,0,21,0,0,15,0,0,15
83143,Le Val,93,83,658,63,29,82,9,4,12,32,40,124,34,43,31,4,88,63,0,0,1,13,0,14
83144,La Valette-du-Var,93,83,"7,369",709,19,447,290,67,183,"1,318",320,380,297,"1,139",586,222,611,781,38,22,75,247,100,482
83145,Varages,93,83,195,36,8,24,8,0,8,8,4,4,8,12,0,16,28,32,0,0,0,0,8,8
83146,La Verdière,93,83,140,8,4,41,4,0,0,24,5,8,8,16,5,4,4,8,0,0,0,0,0,0
83147,Vérignon,93,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83148,Vidauban,93,83,"1,920",172,145,307,65,8,26,172,77,134,47,179,105,36,146,302,4,4,9,61,32,111
83149,Villecroze,93,83,267,27,19,27,8,0,15,19,13,23,19,27,12,7,8,42,0,0,15,0,4,19
83150,Vinon-sur-Verdon,93,83,900,64,20,150,37,14,16,96,93,45,40,89,9,14,61,152,12,13,5,24,5,60
83151,Vins-sur-Caramy,93,83,69,8,0,3,4,0,4,4,4,8,0,5,8,0,0,20,0,0,0,0,0,0
83152,Rayol-Canadel-sur-Mer,93,83,230,34,4,32,0,0,0,24,8,15,0,28,0,16,8,63,0,0,0,8,4,12
83153,Saint-Mandrier-sur-Mer,93,83,"2,803","1,407",4,123,14,70,54,73,159,216,145,76,72,34,106,250,0,21,9,22,15,67
83154,Saint-Antonin-du-Var,93,83,98,4,27,11,0,0,4,15,0,7,0,4,3,0,4,19,0,0,0,0,0,0
84001,Althen-des-Paluds,93,84,591,41,39,76,19,3,8,61,16,44,29,52,52,4,75,72,4,0,8,13,4,29
84002,Ansouis,93,84,240,24,41,52,0,0,0,0,19,15,4,16,12,4,4,50,0,0,0,12,4,16
84003,Apt,93,84,"6,200",461,155,497,198,62,155,714,302,502,539,644,432,120,723,696,23,39,51,148,58,318
84004,Aubignan,93,84,"1,066",67,125,197,34,3,34,100,29,60,45,62,62,34,91,124,12,0,9,21,13,55
84005,Aurel,93,84,47,0,12,0,0,0,0,4,0,8,0,6,4,0,0,13,0,0,0,0,0,0
84006,Auribeau,93,84,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84007,Avignon,93,84,"56,768","6,813",402,"3,048","2,326",894,"1,481","5,004","3,465","3,824","2,344","8,440","4,712","1,985","6,894","5,134",524,574,722,"2,241",979,"5,040"
84008,Le Barroux,93,84,326,12,20,28,0,0,4,4,25,16,4,4,0,8,0,200,0,0,0,4,8,12
84009,La Bastide-des-Jourdans,93,84,215,4,18,20,0,0,4,32,29,20,12,16,0,8,20,33,0,0,0,8,4,12
84010,La Bastidonne,93,84,226,15,34,27,16,0,4,13,0,9,15,9,0,12,39,32,12,0,4,0,8,24
84011,Le Beaucet,93,84,99,0,18,17,3,0,4,4,4,13,8,12,0,0,0,15,0,0,0,0,0,0
84012,Beaumes-de-Venise,93,84,812,33,159,54,16,8,16,61,17,70,21,100,50,37,36,134,8,8,8,20,20,65
84013,Beaumettes,93,84,93,17,1,5,4,0,4,0,0,4,16,4,3,0,4,31,4,0,0,0,0,4
84014,Beaumont-de-Pertuis,93,84,149,25,35,33,0,0,0,0,8,4,0,4,0,8,4,28,0,0,0,0,4,4
84015,Beaumont-du-Ventoux,93,84,65,4,24,8,0,0,1,12,4,0,0,8,4,0,0,0,0,0,0,0,0,0
84016,Bédarrides,93,84,"1,059",138,79,161,12,0,17,57,71,96,55,68,73,23,91,117,4,0,4,12,3,23
84017,Bédoin,93,84,899,40,124,113,4,0,25,72,49,65,46,56,44,20,62,178,0,0,16,8,12,36
84018,Blauvac,93,84,60,8,19,15,0,0,0,0,4,0,3,0,4,4,0,4,0,0,0,0,0,0
84019,Bollène,93,84,"5,835",418,135,450,181,124,55,647,271,612,697,688,480,174,384,516,22,86,31,153,44,336
84020,Bonnieux,93,84,449,32,71,29,8,0,12,48,9,12,14,27,9,11,32,136,0,0,4,8,7,19
84021,Brantes,93,84,28,0,4,4,0,0,0,0,0,0,8,4,4,4,0,0,0,0,0,0,4,4
84022,Buisson,93,84,43,4,16,4,0,0,0,0,12,4,4,0,0,0,0,0,0,0,0,0,0,0
84023,Buoux,93,84,26,0,4,0,0,0,0,0,0,9,4,0,0,0,0,8,0,0,0,0,0,0
84024,Cabrières-d'Aigues,93,84,149,4,32,13,15,4,0,33,4,6,12,8,0,8,0,8,4,4,0,0,4,12
84025,Cabrières-d'Avignon,93,84,637,23,20,48,24,4,27,58,63,41,50,56,77,19,24,100,4,4,12,9,8,38
84026,Cadenet,93,84,"1,034",73,42,118,41,4,28,92,80,96,49,100,59,29,94,129,0,4,12,23,8,46
84027,Caderousse,93,84,581,22,43,85,16,16,21,56,15,42,35,56,45,33,22,73,0,0,8,5,11,24
84028,Cairanne,93,84,390,16,113,26,9,0,12,16,0,24,58,36,28,16,12,25,5,0,4,12,4,25
84029,Camaret-sur-Aigues,93,84,"1,158",85,97,89,56,9,12,51,32,118,194,85,142,17,45,126,24,4,8,12,8,56
84030,Caromb,93,84,722,34,137,106,20,0,12,33,21,33,54,55,26,15,54,122,4,0,12,8,7,31
84031,Carpentras,93,84,"12,448","1,411",327,909,347,42,249,"1,161","1,073",900,622,"1,471",933,308,"1,505","1,191",44,18,134,278,173,646
84032,Caseneuve,93,84,164,4,48,12,0,0,16,4,0,9,24,4,12,0,4,27,0,0,12,0,0,12
84033,Castellet-en-Luberon,93,84,66,0,4,4,4,0,4,6,4,12,0,1,9,0,3,15,0,0,4,1,0,5
84034,Caumont-sur-Durance,93,84,892,48,39,151,33,29,20,46,16,46,37,104,126,30,69,99,1,12,1,30,12,57
84035,Cavaillon,93,84,"13,760",995,361,954,561,145,139,"1,259",626,890,779,"1,778","2,729",348,"1,030","1,165",111,87,61,431,129,818
84036,Châteauneuf-de-Gadagne,93,84,845,32,39,74,36,16,33,41,42,67,123,104,62,36,78,62,8,16,9,41,17,91
84037,Châteauneuf-du-Pape,93,84,"1,072",67,364,34,62,15,13,80,12,56,32,112,20,42,48,113,23,15,9,30,16,92
84038,Cheval-Blanc,93,84,804,34,57,76,29,0,9,44,23,106,57,92,115,31,35,95,20,0,4,13,16,53
84039,Courthézon,93,84,"1,528",61,143,169,97,16,37,143,20,82,182,136,115,37,121,170,32,8,12,18,13,84
84040,Crestet,93,84,130,16,38,16,5,0,0,8,0,8,0,4,4,4,4,21,0,0,0,0,4,4
84041,Crillon-le-Brave,93,84,108,4,4,16,4,0,1,8,0,5,12,12,0,0,0,41,0,0,1,1,0,2
84042,Cucuron,93,84,413,16,72,56,1,8,20,37,4,32,16,19,8,16,50,57,0,0,12,4,4,20
84043,Entraigues-sur-la-Sorgue,93,84,"2,349",128,54,223,102,16,16,131,49,217,147,325,513,62,129,237,23,8,0,61,12,104
84044,Entrechaux,93,84,166,8,39,8,8,0,8,12,4,12,0,12,4,4,8,39,4,0,8,0,0,12
84045,Faucon,93,84,72,0,12,16,0,0,4,8,0,0,0,4,8,4,0,16,0,0,4,0,0,4
84046,Flassan,93,84,81,8,29,20,4,0,0,4,8,0,0,0,0,0,0,8,0,0,0,0,0,0
84047,Gargas,93,84,588,26,24,63,26,7,20,46,12,23,68,83,32,13,36,111,8,4,8,31,7,59
84048,Gignac,93,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84049,Gigondas,93,84,513,12,174,4,43,8,0,54,4,17,28,62,49,21,0,36,8,8,0,17,8,42
84050,Gordes,93,84,970,62,76,93,31,4,40,74,13,77,21,65,36,47,76,255,4,4,21,32,25,85
84051,Goult,93,84,383,12,62,47,8,0,33,24,7,24,28,28,17,8,14,69,4,0,16,4,4,28
84052,Grambois,93,84,122,4,28,4,0,0,7,20,0,4,12,12,4,0,12,16,0,0,4,8,0,12
84053,Grillon,93,84,548,20,43,71,7,0,4,17,28,20,122,41,46,12,44,73,0,0,0,8,8,16
84054,L'Isle-sur-la-Sorgue,93,84,"6,557",510,184,337,258,59,106,709,377,515,721,563,588,150,636,844,54,40,50,98,88,331
84055,Jonquerettes,93,84,150,4,13,9,9,0,17,4,11,4,4,20,7,8,12,28,0,0,12,8,4,24
84056,Jonquières,93,84,"1,021",69,125,174,21,4,16,85,40,39,64,88,108,13,76,97,5,4,8,17,5,39
84057,Joucas,93,84,97,12,12,12,0,0,0,0,0,12,4,4,4,8,0,29,0,0,0,0,8,8
84058,Lacoste,93,84,146,4,4,16,4,4,4,0,17,12,8,12,15,8,1,37,0,4,4,4,4,16
84059,Lafare,93,84,38,4,19,4,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0
84060,Lagarde-d'Apt,93,84,16,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
84061,Lagarde-Paréol,93,84,59,0,16,10,0,0,0,0,0,8,4,1,4,0,3,12,0,0,0,0,0,0
84062,Lagnes,93,84,419,17,57,46,12,8,22,38,17,31,23,16,14,12,22,85,0,8,12,12,8,40
84063,Lamotte-du-Rhône,93,84,164,4,59,48,4,0,4,7,0,0,8,8,9,8,0,4,0,0,0,0,0,0
84064,Lapalud,93,84,"1,084",268,16,61,13,13,8,35,140,74,97,73,86,13,97,87,0,4,0,29,4,36
84065,Lauris,93,84,729,30,20,114,26,0,16,33,56,91,5,48,24,16,138,110,0,0,8,12,12,32
84066,Lioux,93,84,57,0,8,4,0,0,0,3,4,4,4,0,0,4,0,25,0,0,0,0,0,0
84067,Loriol-du-Comtat,93,84,563,32,46,86,40,0,11,56,12,54,8,39,64,8,40,64,4,0,8,4,0,16
84068,Lourmarin,93,84,426,23,34,49,16,0,28,81,0,11,12,19,0,13,26,115,0,0,16,4,1,20
84069,Malaucène,93,84,784,40,92,88,3,0,4,53,16,69,103,42,41,20,87,125,0,0,4,16,12,32
84070,Malemort-du-Comtat,93,84,284,16,80,23,8,0,12,4,12,8,19,20,19,8,21,35,0,0,12,0,0,12
84071,Maubec,93,84,583,16,36,79,20,4,11,88,4,38,49,75,43,17,31,72,4,0,7,16,4,31
84072,Mazan,93,84,"1,512",115,230,161,49,16,37,105,127,93,84,109,59,29,86,211,9,8,29,20,21,87
84073,Ménerbes,93,84,329,30,35,75,12,0,8,33,14,17,4,23,5,12,10,51,0,0,4,0,12,16
84074,Mérindol,93,84,361,28,32,90,9,4,12,28,9,8,12,18,13,20,24,53,0,4,0,0,16,20
84075,Méthamis,93,84,65,4,31,8,4,4,0,4,0,8,0,0,0,0,0,4,0,4,0,0,0,4
84076,Mirabeau,93,84,180,16,12,32,0,0,4,16,12,9,8,12,1,12,28,20,0,0,0,0,8,8
84077,Modène,93,84,89,4,16,30,4,0,0,0,4,8,4,8,0,4,4,4,0,0,0,4,0,4
84078,Mondragon,93,84,918,69,131,163,12,4,4,31,19,89,80,81,87,17,36,95,4,0,4,13,4,25
84079,Monieux,93,84,89,12,27,0,0,0,8,4,0,7,4,12,0,4,0,12,0,0,8,0,4,12
84080,Monteux,93,84,"3,703",200,169,349,165,77,71,204,183,213,513,432,538,81,185,323,29,28,40,94,31,221
84081,Morières-lès-Avignon,93,84,"1,789",129,27,240,71,16,33,163,90,178,126,188,73,53,112,290,14,13,24,37,23,111
84082,Mormoiron,93,84,424,35,56,33,16,0,41,24,24,24,28,36,11,11,20,64,0,0,24,8,11,44
84083,Mornas,93,84,477,29,32,75,20,0,7,72,9,27,17,45,23,11,32,76,8,0,4,8,3,23
84084,La Motte-d'Aigues,93,84,193,8,23,51,16,0,0,8,1,12,12,16,0,0,12,34,0,0,0,8,0,8
84085,Murs,93,84,71,4,12,4,0,0,0,0,4,9,0,8,0,0,4,25,0,0,0,8,0,8
84086,Oppède,93,84,322,8,49,40,4,4,8,8,4,23,9,34,0,10,0,121,4,4,4,16,9,37
84087,Orange,93,84,"13,853","2,782",197,670,390,83,134,"1,353",970,"1,204",670,"1,333","1,018",313,"1,372","1,365",32,31,59,291,116,529
84088,Pernes-les-Fontaines,93,84,"2,846",221,214,347,98,16,61,257,138,241,147,325,254,52,190,287,17,4,24,54,34,132
84089,Pertuis,93,84,"7,169",481,195,467,271,209,148,946,406,538,396,853,475,258,779,745,59,135,59,234,139,626
84090,Peypin-d'Aigues,93,84,77,0,16,20,0,0,8,0,0,8,8,4,4,4,4,0,0,0,8,0,4,12
84091,Piolenc,93,84,"1,119",77,105,145,46,19,20,93,48,92,75,64,66,35,74,160,4,4,4,8,12,32
84092,Le Pontet,93,84,"9,885",670,21,569,382,131,139,"1,938",270,639,849,"1,223","1,323",201,473,"1,055",85,52,47,276,47,509
84093,Puget,93,84,211,7,16,40,11,0,7,15,0,9,8,25,22,5,2,43,0,0,0,15,1,16
84094,Puyméras,93,84,210,12,65,12,0,0,4,16,0,24,4,24,4,0,4,40,0,0,0,8,0,8
84095,Puyvert,93,84,240,5,24,38,8,0,0,84,4,12,0,31,8,8,0,19,4,0,0,0,4,8
84096,Rasteau,93,84,267,8,140,4,13,4,0,13,0,0,11,20,16,4,12,20,1,4,0,4,4,13
84097,Richerenches,93,84,147,0,29,4,12,0,4,16,13,16,12,7,0,8,8,16,0,0,4,3,4,12
84098,Roaix,93,84,251,12,44,25,0,0,4,33,4,20,37,12,16,4,12,28,0,0,0,0,4,4
84099,Robion,93,84,967,41,63,126,41,4,21,56,40,73,63,86,47,37,101,169,4,0,0,13,29,47
84100,La Roque-Alric,93,84,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
84101,La Roque-sur-Pernes,93,84,73,4,8,8,8,0,0,8,4,8,0,8,0,0,0,16,0,0,0,0,0,0
84102,Roussillon,93,84,383,20,40,60,4,8,12,25,0,40,25,48,13,4,20,64,0,4,12,7,4,27
84103,Rustrel,93,84,137,4,17,5,4,6,21,4,10,18,12,4,8,3,0,21,0,6,13,0,0,18
84104,Sablet,93,84,360,24,71,23,4,0,4,44,12,39,20,24,20,16,38,20,4,0,4,4,4,16
84105,Saignon,93,84,250,3,26,26,0,0,4,4,0,26,22,28,0,0,67,43,0,0,4,4,0,8
84106,Sainte-Cécile-les-Vignes,93,84,811,54,145,50,41,1,12,38,71,41,60,85,36,16,47,112,0,1,0,16,4,22
84107,Saint-Christol,93,84,861,559,40,44,0,0,4,8,120,43,4,8,4,0,13,13,0,0,4,0,0,4
84108,Saint-Didier,93,84,559,23,20,49,49,7,8,57,16,57,39,43,15,8,84,84,0,0,0,12,0,12
84109,Saint-Hippolyte-le-Graveyron,93,84,28,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84110,Saint-Léger-du-Ventoux,93,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
84111,Saint-Marcellin-lès-Vaison,93,84,49,4,16,4,0,0,8,0,4,0,0,4,4,0,1,4,0,0,4,4,0,8
84112,Saint-Martin-de-Castillon,93,84,127,8,24,24,0,0,4,8,4,11,4,8,8,0,8,15,0,0,0,4,0,4
84113,Saint-Martin-de-la-Brasque,93,84,90,7,0,19,4,0,11,8,3,0,0,0,0,4,8,26,0,0,4,0,4,7
84114,Saint-Pantaléon,93,84,54,0,0,4,0,0,0,0,0,11,20,11,4,0,0,4,0,0,0,4,0,4
84115,Saint-Pierre-de-Vassols,93,84,57,3,22,8,4,0,0,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0
84116,Saint-Romain-en-Viennois,93,84,236,8,16,32,12,0,8,44,4,12,35,28,8,0,4,24,0,0,0,12,0,12
84117,Saint-Roman-de-Malegarde,93,84,44,0,36,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
84118,Saint-Saturnin-lès-Apt,93,84,530,42,21,60,12,16,16,48,16,35,32,40,18,40,69,64,0,16,8,8,20,52
84119,Saint-Saturnin-lès-Avignon,93,84,760,56,27,101,16,8,9,45,40,53,61,94,61,33,66,90,0,3,4,26,17,50
84120,Saint-Trinit,93,84,32,4,16,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4
84121,Sannes,93,84,67,8,12,4,4,0,0,4,8,3,4,10,0,0,0,9,0,0,0,4,0,4
84122,Sarrians,93,84,"1,980",98,363,229,74,20,17,119,50,137,142,165,161,47,142,215,12,0,4,37,31,84
84123,Sault,93,84,475,61,89,42,4,4,4,41,25,20,8,32,16,8,45,76,0,0,0,0,8,8
84124,Saumane-de-Vaucluse,93,84,141,5,12,16,8,0,12,0,12,4,0,9,7,16,8,32,4,0,4,5,8,21
84125,Savoillan,93,84,33,0,0,13,4,0,4,0,4,0,4,4,0,0,0,0,0,0,4,0,0,4
84126,Séguret,93,84,197,0,60,21,8,0,8,12,0,8,20,12,8,0,4,36,0,0,4,0,0,4
84127,Sérignan-du-Comtat,93,84,513,30,44,71,13,8,13,15,13,45,65,63,24,12,51,46,9,4,9,17,8,46
84128,Sivergues,93,84,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84129,Sorgues,93,84,"8,276",532,130,769,337,45,136,740,323,586,767,"1,039","1,496",206,492,679,92,22,51,216,45,426
84130,Suzette,93,84,35,8,16,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0
84131,Taillades,93,84,398,7,0,61,38,0,12,23,9,40,12,56,32,11,17,80,5,0,0,22,7,34
84132,Le Thor,93,84,"2,576",198,154,317,174,24,68,142,81,189,180,285,221,77,178,287,34,16,36,85,45,216
84133,La Tour-d'Aigues,93,84,"1,227",51,108,110,35,5,33,73,141,89,73,130,38,34,163,144,8,5,25,64,18,121
84134,Travaillan,93,84,114,12,40,4,4,0,0,8,0,16,12,0,4,0,0,13,0,0,0,0,0,0
84135,Uchaux,93,84,296,14,48,12,24,0,0,12,19,38,14,25,8,16,32,34,12,0,0,4,12,28
84136,Vacqueyras,93,84,390,7,136,4,40,8,0,19,8,11,23,57,36,4,19,16,12,0,0,13,4,29
84137,Vaison-la-Romaine,93,84,"3,592",290,163,255,57,45,71,378,111,299,216,431,260,140,366,509,1,35,33,98,60,228
84138,Valréas,93,84,"3,667",270,270,270,78,8,55,274,205,306,447,367,237,58,444,377,21,0,39,57,24,140
84139,Fontaine-de-Vaucluse,93,84,257,29,4,13,17,5,12,47,5,0,17,25,4,0,0,80,5,5,7,0,0,17
84140,Vaugines,93,84,81,4,12,20,4,0,0,0,4,4,8,15,4,4,4,0,0,0,0,8,0,8
84141,Vedène,93,84,"3,502",284,21,353,177,59,57,303,211,293,293,414,535,105,101,295,41,35,24,152,47,299
84142,Velleron,93,84,440,23,33,61,8,8,13,40,32,20,29,40,12,24,37,62,4,8,4,12,15,43
84143,Venasque,93,84,302,7,38,60,8,0,12,8,12,36,4,39,8,8,11,51,0,0,8,8,0,16
84144,Viens,93,84,134,4,28,12,0,0,8,12,0,16,4,4,4,4,12,26,0,0,0,0,0,0
84145,Villars,93,84,151,8,43,33,0,0,0,4,0,9,4,19,5,0,0,26,0,0,0,6,0,6
84146,Villedieu,93,84,140,4,44,12,0,0,4,0,4,4,8,4,0,4,32,20,0,0,4,4,4,12
84147,Villelaure,93,84,464,33,60,70,16,0,12,39,24,53,20,19,17,4,24,74,4,0,4,8,4,20
84148,Villes-sur-Auzon,93,84,212,16,24,41,5,4,4,25,4,9,8,11,12,8,4,36,0,0,4,0,0,4
84149,Violès,93,84,401,12,89,57,16,4,8,9,13,43,11,31,16,8,23,59,0,0,8,4,4,16
84150,Visan,93,84,461,32,152,44,12,0,12,40,12,20,21,28,24,0,7,56,4,0,8,4,0,16
84151,Vitrolles-en-Lubéron,93,84,61,0,8,9,7,0,0,1,4,4,8,0,4,0,3,13,0,0,0,0,0,0
