Analyse fonctionnelle des emplois,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Emplois dans les fonctions et emplois des cadres des fonctions métropolitaines dans les communes en 1999,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Insee, Recensement de la population 1999 exploitation complémentaire au lieu de travail",,,,,,,,,,,,,,,,,,,,,,,,,
Champ : France (y compris les DOMs),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Emploi des cadres des fonctions métropolitaines,,,,,
Commune,,Code,,,Emploi dans la fonction :,,,,,,,,,,,,,,,Fonction,,,,,
Code,Libellé,Région,Département,Emploi total,Administration publique,Agriculture,Bâtiment-Travaux Publics,Commerce inter-entreprises,"Conception, Recherche","Culture, Loisirs",Distribution,"Education, Formation","Entretien, Réparation",Fabrication,Gestion,"Transports, Logistique",Prestations Intellectuelles,"Santé, Action Sociale",Services de Proximité,"Commerce 
inter-entreprises","Conception, Recherche","Culture, Loisirs",Gestion,Prestations Intellectuelles,Total
CODGEO,LIBGEO,REG,DEP,ELT99,ADMPUB99,AGRICU99,BTP99,COMINT99,CONREC99,CULLOI99,DISTRI99,EDUFOR99,ENTREP99,FABRIC99,GESTIO99,LOGIST99,PREINT99,SANSOC99,SERPRO99,COMINT_CAD99,CONREC_CAD99,CULLOI_CAD99,GESTIO_CAD99,PREINT_CAD99,CFM99
53256,Saint-Thomas-de-Courceriers,52,53,60,0,48,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
53257,Saulges,52,53,97,8,44,16,0,0,0,0,1,4,0,4,0,0,4,16,0,0,0,0,0,0
53258,La Selle-Craonnaise,52,53,352,12,108,21,13,1,0,8,4,24,56,9,11,0,57,28,0,1,0,4,0,5
53259,Senonnes,52,53,114,0,84,0,0,0,14,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
53260,Simplé,52,53,141,4,44,67,0,0,0,0,4,8,0,8,4,2,0,0,0,0,0,4,0,4
53261,Soucé,52,53,44,1,41,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53262,Soulgé-sur-Ouette,52,53,205,8,44,25,8,4,0,12,9,37,6,8,4,0,16,24,4,4,0,4,0,12
53263,ThubSuf,52,53,48,4,36,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
53264,Thorigné-en-Charnie,52,53,72,0,40,0,0,0,0,8,0,4,0,8,0,0,0,12,0,0,0,0,0,0
53265,Torcé-Viviers-en-Charnie,52,53,226,8,60,12,12,12,8,4,0,8,74,0,16,0,0,12,0,0,0,0,0,0
53266,Trans,52,53,60,4,40,8,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
53267,Vaiges,52,53,399,32,88,8,6,0,0,32,1,37,38,39,21,8,45,44,0,0,0,4,4,8
53269,Vautorte,52,53,147,16,64,9,0,0,0,4,6,12,20,4,4,0,0,8,0,0,0,4,0,4
53270,Vieuvy,52,53,40,0,28,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53271,Villaines-la-Juhel,52,53,"1,915",101,93,68,4,4,1,130,77,139,370,124,529,9,120,146,0,0,0,16,1,17
53272,Villepail,52,53,28,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
53273,Villiers-Charlemagne,52,53,227,12,52,28,1,0,0,8,0,13,71,13,5,0,0,24,0,0,0,4,0,4
53274,Vimarcé,52,53,48,4,32,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0
53276,Voutré,52,53,270,4,36,20,4,2,0,4,6,16,105,16,37,4,0,16,0,2,0,6,0,8
54001,Abaucourt,44,54,24,4,8,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0
54002,Abbéville-lès-Conflans,44,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
54003,Aboncourt,44,54,33,0,0,12,0,0,0,0,0,0,1,0,12,4,0,4,0,0,0,0,0,0
54004,Affléville,44,54,20,4,4,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0
54005,Affracourt,44,54,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
54006,Agincourt,44,54,113,12,8,16,12,0,0,0,4,16,20,13,8,0,0,4,0,0,0,5,0,5
54007,Aingeray,44,54,64,4,8,4,4,0,0,0,4,4,4,4,4,0,0,24,0,0,0,0,0,0
54008,Allain,44,54,104,16,0,16,0,0,0,8,0,20,4,20,12,0,0,8,0,0,0,4,0,4
54009,Allamont,44,54,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54010,Allamps,44,54,284,0,4,0,0,4,0,20,0,28,176,12,20,0,8,12,0,0,0,0,0,0
54011,Allondrelle-la-Malmaison,44,54,44,0,16,4,0,0,0,0,8,4,0,0,0,0,0,12,0,0,0,0,0,0
54012,Amance,44,54,56,4,0,0,0,0,0,0,0,4,0,4,32,4,0,8,0,0,0,0,0,0
54013,Amenoncourt,44,54,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54014,Ancerviller,44,54,20,4,8,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
54015,Anderny,44,54,24,4,8,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,4,0,4
54016,Andilly,44,54,28,0,12,8,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0
54017,Angomont,44,54,49,16,0,0,0,0,0,0,0,5,16,0,8,0,4,0,0,0,0,0,0,0
54018,Anoux,44,54,32,0,8,8,0,0,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0
54019,Ansauville,44,54,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54020,Anthelupt,44,54,105,0,9,40,8,0,0,8,0,4,8,4,16,0,0,8,0,0,0,0,0,0
54021,Armaucourt,44,54,44,12,20,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0
54022,Arnaville,44,54,48,0,0,8,0,12,0,0,4,8,0,0,8,0,0,8,0,4,0,0,0,4
54023,Arracourt,44,54,34,8,9,9,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0
54024,Arraye-et-Han,44,54,56,8,8,4,0,0,0,0,4,8,0,0,0,0,12,12,0,0,0,0,0,0
54025,Art-sur-Meurthe,44,54,222,4,20,12,0,0,0,4,102,16,4,8,12,0,8,32,0,0,0,4,0,4
54026,Athienville,44,54,16,0,8,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
54027,Atton,44,54,53,2,6,20,2,4,0,0,4,3,0,1,0,1,0,10,0,0,0,0,1,1
54028,Auboué,44,54,441,72,4,24,0,0,0,28,56,40,41,40,28,0,64,44,0,0,0,0,0,0
54029,Audun-le-Roman,44,54,505,45,12,84,4,0,0,48,42,57,48,32,48,8,37,40,0,0,0,4,8,12
54030,Autrepierre,44,54,32,4,8,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54031,Autreville-sur-Moselle,44,54,33,1,12,4,8,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
54032,Autrey,44,54,20,0,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54033,Avillers,44,54,12,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
54034,Avrainville,44,54,32,0,16,4,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0
54035,Avricourt,44,54,77,4,4,8,0,0,0,20,4,8,16,4,1,0,0,8,0,0,0,0,0,0
54036,Avril,44,54,60,0,4,12,4,0,4,4,8,8,8,0,8,0,0,0,0,0,0,0,0,0
54037,Azelot,44,54,12,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4
54038,Azerailles,44,54,252,0,24,0,21,12,0,4,4,28,69,21,45,4,4,16,9,12,0,9,0,30
54039,Baccarat,44,54,"2,409",228,16,89,44,53,20,168,64,212,857,180,168,8,126,176,12,21,4,20,0,57
54040,Badonviller,44,54,372,32,16,69,0,0,0,20,41,28,32,21,24,4,53,32,0,0,0,8,0,8
54041,Bagneux,44,54,12,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
54042,Bainville-aux-Miroirs,44,54,52,4,0,4,0,0,0,8,4,8,4,4,8,0,0,8,0,0,0,0,0,0
54043,Bainville-sur-Madon,44,54,488,4,8,4,4,0,0,0,8,88,12,24,12,0,276,48,0,0,0,4,0,4
54044,Barbas,44,54,24,0,8,8,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
54045,Barbonville,44,54,28,0,12,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,0,0,0
54046,Barisey-au-Plain,44,54,29,4,16,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0
54047,Barisey-la-Côte,44,54,8,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54048,Les Baroches,44,54,36,0,16,12,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
54049,Baslieux,44,54,24,4,8,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
54050,Bathelémont,44,54,13,0,8,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
54051,Batilly,44,54,"3,084",36,4,52,20,64,4,20,16,254,"2,031",161,295,48,6,73,8,32,4,24,4,72
54052,Battigny,44,54,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,4,0,0,4
54053,Bauzemont,44,54,33,1,12,1,0,0,0,2,0,8,4,0,0,0,1,4,0,0,0,0,0,0
54054,Bayon,44,54,469,36,4,36,4,0,0,37,55,96,8,36,33,0,48,76,0,0,0,4,0,4
54055,Bayonville-sur-Mad,44,54,88,4,4,24,8,0,0,12,0,0,12,12,4,4,0,4,0,0,0,0,0,0
54056,Bazailles,44,54,41,0,4,4,0,0,0,4,4,0,12,1,0,0,0,12,0,0,0,0,0,0
54057,Beaumont,44,54,28,0,0,8,0,0,0,8,0,0,8,0,4,0,0,0,0,0,0,0,0,0
54058,Béchamps,44,54,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54059,Belleau,44,54,118,12,41,13,0,0,4,4,8,4,8,8,8,0,0,8,0,0,0,0,0,0
54060,Belleville,44,54,178,4,12,16,12,0,4,4,1,8,26,9,16,0,12,54,0,0,4,0,0,4
54061,Bénaménil,44,54,121,4,4,16,0,0,1,0,10,8,42,0,16,0,8,12,0,0,0,0,0,0
54062,Benney,44,54,76,0,20,16,0,0,0,0,8,8,4,0,0,0,4,16,0,0,0,0,0,0
54063,Bernécourt,44,54,61,12,32,0,1,0,0,0,0,4,0,0,8,0,0,4,1,0,0,0,0,1
54064,Bertrambois,44,54,53,12,4,20,0,0,0,0,0,0,8,0,5,0,0,4,0,0,0,0,0,0
54065,Bertrichamps,44,54,140,4,0,24,12,0,0,20,0,8,12,20,16,0,4,20,0,0,0,8,0,8
54066,Bettainvillers,44,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
54067,Beuveille,44,54,52,0,8,4,8,0,0,20,4,0,0,4,0,0,0,4,0,0,0,0,0,0
54068,Beuvezin,44,54,24,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54069,Beuvillers,44,54,93,0,16,21,0,0,0,4,4,24,4,16,0,0,4,0,0,0,0,8,0,8
54070,Bey-sur-Seille,44,54,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
54071,Bezange-la-Grande,44,54,28,0,20,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0
54072,Bezaumont,44,54,21,2,4,1,2,0,0,0,1,2,3,0,0,1,0,5,1,0,0,0,1,2
54073,Bicqueley,44,54,44,0,0,8,0,0,0,0,12,4,0,0,0,0,4,16,0,0,0,0,0,0
54074,Bienville-la-Petite,44,54,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54075,Bionville,44,54,12,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
54076,Blainville-sur-l'Eau,44,54,943,60,4,88,24,8,5,68,105,136,132,52,112,4,85,60,8,4,5,8,0,25
54077,Blâmont,44,54,549,77,12,16,5,0,0,33,25,94,1,46,32,4,155,49,0,0,0,5,0,5
54078,Blémerey,44,54,16,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
54079,Blénod-lès-Pont-à-Mousson,44,54,"1,413",103,4,66,24,43,13,83,129,223,394,71,87,8,48,117,8,9,12,22,0,51
54080,Blénod-lès-Toul,44,54,92,4,4,4,4,0,8,16,4,12,4,0,16,0,4,12,0,0,8,0,0,8
54081,Boismont,44,54,64,0,12,4,0,4,0,0,0,12,20,4,0,0,0,8,0,0,0,0,0,0
54082,Boncourt,44,54,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
54083,Bonviller,44,54,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54084,Mont-Bonvillers,44,54,104,24,4,8,4,0,0,12,4,0,20,0,8,0,8,12,0,0,0,0,0,0
54085,Borville,44,54,12,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54086,Boucq,44,54,52,4,20,16,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0
54087,Bouillonville,44,54,8,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
54088,Bouvron,44,54,49,4,16,8,0,0,0,8,0,5,0,0,8,0,0,0,0,0,0,0,0,0
54089,Bouxières-aux-Chênes,44,54,178,4,8,28,4,4,4,4,6,16,16,8,24,4,8,40,0,4,0,4,4,12
54090,Bouxières-aux-Dames,44,54,478,28,0,56,36,8,0,28,16,72,28,24,36,0,45,101,8,4,0,4,0,16
54091,Bouxières-sous-Froidmont,44,54,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
54092,Bouzanville,44,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54093,Brainville,44,54,12,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
54094,Bralleville,44,54,50,0,8,34,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
54095,Bratte,44,54,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
54096,Bréhain-la-Ville,44,54,26,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54097,Bréménil,44,54,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54098,Brémoncourt,44,54,48,4,16,12,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0
54099,Val de Briey,44,54,"4,209",591,32,160,29,56,37,205,393,426,592,349,219,52,808,260,8,32,21,56,20,137
54100,Brin-sur-Seille,44,54,84,4,4,16,4,0,0,4,4,8,0,8,16,0,8,8,0,0,0,0,0,0
54101,Brouville,44,54,36,0,24,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0
54102,Bruley,44,54,116,12,8,40,8,0,0,4,4,0,12,8,8,0,0,12,4,0,0,0,0,4
54103,Bruville,44,54,24,0,16,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
54104,Buissoncourt,44,54,12,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54105,Bulligny,44,54,60,8,8,4,4,0,0,0,0,8,0,4,8,0,8,8,0,0,0,0,0,0
54106,Bures,44,54,25,0,12,0,4,0,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
54107,Buriville,44,54,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54108,Burthecourt-aux-Chênes,44,54,28,4,8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
54109,Ceintrey,44,54,64,4,4,4,0,0,0,0,0,16,8,0,16,0,0,12,0,0,0,0,0,0
54110,Cerville,44,54,121,8,8,20,4,0,0,4,8,20,20,8,1,0,4,16,0,0,0,0,0,0
54111,Chaligny,44,54,251,8,4,16,8,4,16,20,12,45,12,17,17,0,16,56,4,0,12,4,0,20
54112,Chambley-Bussières,44,54,448,16,8,12,4,8,0,8,0,16,287,36,41,0,4,8,0,8,0,0,0,8
54113,Champenoux,44,54,396,77,20,5,8,144,0,41,8,24,20,5,4,4,12,24,4,88,0,4,4,100
54114,Champey-sur-Moselle,44,54,21,8,0,4,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54115,Champigneulles,44,54,"2,508",124,4,189,80,56,41,145,116,270,595,189,510,32,57,100,12,16,13,25,0,66
54116,Chanteheux,44,54,507,33,4,47,13,4,4,105,10,71,66,48,40,5,36,21,4,4,4,26,0,38
54117,Chaouilley,44,54,12,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
54118,Charency-Vezin,44,54,72,4,4,4,0,0,0,12,12,0,0,0,8,4,0,24,0,0,0,0,0,0
54119,Charey,44,54,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54120,Charmes-la-Côte,44,54,20,0,4,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
54121,Charmois,44,54,36,16,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
54122,Chaudeney-sur-Moselle,44,54,92,8,12,16,0,0,0,8,8,8,4,4,0,0,4,20,0,0,0,4,0,4
54123,Chavigny,44,54,240,12,0,44,8,4,16,16,8,20,40,20,24,0,4,24,4,4,4,4,0,16
54124,Chazelles-sur-Albe,44,54,12,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54125,Chenevières,44,54,127,87,0,12,0,0,0,4,4,4,4,0,0,0,0,12,0,0,0,0,0,0
54126,Chenicourt,44,54,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
54127,Chenières,44,54,117,0,12,0,0,0,0,0,8,32,24,12,8,0,21,0,0,0,0,8,0,8
54128,Choloy-Ménillot,44,54,52,0,4,0,8,0,0,4,4,12,0,12,0,0,0,8,0,0,0,0,0,0
54129,Cirey-sur-Vezouze,44,54,473,44,24,45,8,0,4,49,41,60,36,40,52,0,54,16,4,0,0,8,0,12
54130,Clayeures,44,54,20,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
54131,Clémery,44,54,57,4,16,5,8,0,0,4,0,4,0,0,0,0,0,16,8,0,0,0,0,8
54132,Clérey-sur-Brenon,44,54,12,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
54133,Coincourt,44,54,28,0,16,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0
54134,Colmey,44,54,16,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
54135,Colombey-les-Belles,44,54,447,68,0,37,12,0,4,36,56,65,40,20,36,0,17,56,0,0,0,0,0,0
54136,Conflans-en-Jarnisy,44,54,728,80,8,68,16,0,8,234,12,28,24,42,88,12,32,76,0,0,4,10,4,18
54137,Cons-la-Grandville,44,54,100,8,8,20,4,0,4,12,0,8,4,8,8,0,0,16,0,0,0,4,0,4
54138,Cosnes-et-Romain,44,54,529,33,8,40,48,8,8,24,51,64,44,64,69,4,12,52,4,4,0,12,0,20
54139,Courbesseaux,44,54,12,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
54140,Courcelles,44,54,24,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
54141,Coyviller,44,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54142,Crantenoy,44,54,20,0,8,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,4
54143,Crépey,44,54,24,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54144,Crévéchamps,44,54,44,0,12,24,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
54145,Crévic,44,54,56,12,8,12,0,0,0,0,8,0,8,4,4,0,0,0,0,0,0,4,0,4
54146,Crézilles,44,54,44,0,12,8,4,0,4,0,4,0,0,0,4,0,0,8,0,0,4,0,0,4
54147,Crion,44,54,18,0,7,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0
54148,Croismare,44,54,75,4,20,21,4,0,0,0,4,0,5,8,5,0,0,4,4,0,0,4,0,8
54149,Crusnes,44,54,128,11,0,29,2,1,0,7,4,20,2,6,25,0,6,15,0,0,0,1,0,1
54150,Custines,44,54,"1,604",44,8,44,102,85,0,72,44,147,568,164,198,12,32,84,41,20,0,44,0,105
54151,Cutry,44,54,92,8,12,32,0,0,0,8,4,8,4,8,0,0,4,4,0,0,0,0,0,0
54152,Damelevières,44,54,547,24,4,87,20,0,4,44,24,96,20,12,148,0,20,44,0,0,0,4,0,4
54153,Dampvitoux,44,54,24,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
54154,Deneuvre,44,54,64,4,4,16,0,0,0,16,0,0,4,4,8,0,0,8,0,0,0,0,0,0
54155,Deuxville,44,54,24,0,0,12,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0
54156,Diarville,44,54,104,4,8,4,0,0,0,8,8,8,8,8,4,4,16,24,0,0,0,4,0,4
54157,Dieulouard,44,54,906,60,9,91,33,5,4,55,78,100,197,52,60,9,54,99,5,0,0,9,0,14
54158,Dolcourt,44,54,32,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54159,Dombasle-sur-Meurthe,44,54,"2,991",200,12,184,64,96,24,212,265,336,660,302,303,28,152,153,12,44,12,40,4,112
54160,Domèvre-en-Haye,44,54,82,13,0,4,8,0,0,1,4,0,4,8,8,4,16,12,0,0,0,8,4,12
54161,Domèvre-sur-Vezouze,44,54,87,4,8,16,12,0,0,0,0,13,21,8,5,0,0,0,0,0,0,8,0,8
54162,Domgermain,44,54,340,124,12,16,0,8,0,0,8,68,24,16,28,8,0,28,0,8,0,8,4,20
54163,Domjevin,44,54,56,4,12,0,4,0,0,8,0,8,4,4,8,0,0,4,0,0,0,0,0,0
54164,Dommarie-Eulmont,44,54,9,0,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4
54165,Dommartemont,44,54,148,8,0,28,8,0,0,4,56,12,0,4,0,4,8,16,0,0,0,0,4,4
54166,Dommartin-la-Chaussée,44,54,20,4,8,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
54167,Dommartin-lès-Toul,44,54,797,88,8,8,0,0,0,88,8,104,4,44,24,0,361,60,0,0,0,8,0,8
54168,Dommartin-sous-Amance,44,54,40,0,8,0,8,0,0,0,0,12,4,4,0,0,0,4,0,0,0,0,0,0
54169,Domprix,44,54,28,4,16,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
54170,Domptail-en-l'Air,44,54,12,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
54171,Doncourt-lès-Conflans,44,54,64,0,8,12,8,0,4,4,12,4,0,0,0,4,0,8,0,0,0,0,0,0
54172,Doncourt-lès-Longuyon,44,54,24,0,8,8,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
54173,Drouville,44,54,24,0,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
54174,Écrouves,44,54,698,329,4,66,12,4,16,33,16,29,16,40,33,4,12,84,4,4,0,8,0,16
54175,Einvaux,44,54,40,8,4,8,10,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0
54176,Einville-au-Jard,44,54,312,28,13,30,20,5,0,4,40,23,33,13,25,0,37,41,4,0,0,0,0,4
54177,Emberménil,44,54,13,0,8,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54178,Épiez-sur-Chiers,44,54,16,0,8,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
54179,Éply,44,54,36,4,24,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,4
54180,Erbéviller-sur-Amezule,44,54,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54181,Errouville,44,54,40,8,8,14,0,0,0,0,0,0,0,5,1,0,0,4,0,0,0,0,0,0
54182,Essey-et-Maizerais,44,54,96,4,8,16,0,0,0,20,4,12,8,0,8,0,0,16,0,0,0,0,0,0
54183,Essey-la-Côte,44,54,12,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54184,Essey-lès-Nancy,44,54,"3,018",340,0,193,140,12,48,546,122,316,137,327,165,68,332,272,20,4,12,64,28,128
54185,Étreval,44,54,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54186,Eulmont,44,54,92,4,0,8,16,4,0,4,8,4,8,8,0,4,8,16,8,0,0,0,0,8
54187,Euvezin,44,54,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
54188,Faulx,44,54,231,20,8,20,4,0,0,8,4,48,8,16,4,0,83,8,0,0,0,0,0,0
54189,Favières,44,54,190,12,16,16,5,4,0,0,4,12,62,8,27,8,8,8,4,4,0,4,8,20
54190,Fécocourt,44,54,24,0,8,4,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0
54191,Fenneviller,44,54,16,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
54192,Ferrières,44,54,24,0,8,4,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0
54193,Fey-en-Haye,44,54,12,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
54194,Fillières,44,54,36,4,9,2,0,0,0,5,2,1,4,1,1,0,0,7,0,0,0,0,0,0
54195,Flainval,44,54,16,0,4,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0
54196,Flavigny-sur-Moselle,44,54,"1,129",12,8,32,12,0,8,36,116,237,12,61,36,8,475,76,0,0,4,8,4,16
54197,Fléville-devant-Nancy,44,54,996,28,0,40,77,8,0,12,16,72,73,76,534,4,4,52,29,4,0,28,4,65
54198,Fléville-Lixières,44,54,48,8,20,0,0,0,0,0,4,4,0,4,4,0,0,4,0,0,0,0,0,0
54199,Flin,44,54,104,0,20,8,4,0,0,8,4,8,24,4,16,4,0,4,4,0,0,0,0,4
54200,Flirey,44,54,20,4,0,4,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0
54201,Fontenoy-la-Joûte,44,54,48,0,8,0,0,0,0,16,4,0,4,0,4,0,4,8,0,0,0,0,0,0
54202,Fontenoy-sur-Moselle,44,54,111,4,0,20,0,0,0,0,0,16,8,9,34,12,0,8,0,0,0,0,4,4
54203,Forcelles-Saint-Gorgon,44,54,60,0,8,12,0,0,0,0,0,4,0,4,28,0,0,4,0,0,0,4,0,4
54204,Forcelles-sous-Gugney,44,54,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8
