Analyse fonctionnelle des emplois,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Emplois dans les fonctions et emplois des cadres des fonctions métropolitaines dans les communes en 2006,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Insee, Recensement de la population 2006 exploitation complémentaire au lieu de travail",,,,,,,,,,,,,,,,,,,,,,,,,
Champ : France (y compris les DOM hors Mayotte),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Emploi des cadres des fonctions métropolitaines,,,,,
Commune,,Code,,,Emploi dans la fonction :,,,,,,,,,,,,,,,Fonction,,,,,
Code,Libellé,Région,Département,Emploi total,Administration publique,Agriculture,Bâtiment-Travaux Publics,Commerce inter-entreprises,"Conception, Recherche","Culture, Loisirs",Distribution,"Education, Formation","Entretien, Réparation",Fabrication,Gestion,"Transports, Logistique",Prestations Intellectuelles,"Santé, Action Sociale",Services de Proximité,"Commerce 
inter-entreprises","Conception, Recherche","Culture, Loisirs",Gestion,Prestations Intellectuelles,Total
CODGEO,LIBGEO,REG,DEP,ELT06,ADMPUB06,AGRICU06,BTP06,COMINT06,CONREC06,CULLOI06,DISTRI06,EDUFOR06,ENTREP06,FABRIC06,GESTIO06,LOGIST06,PREINT06,SANSOC06,SERPRO06,COMINT_CAD06,CONREC_CAD06,CULLOI_CAD06,GESTIO_CAD06,PREINT_CAD06,CFM06
80538,Mesnil-en-Arrouaise,32,80,44,0,16,0,0,0,0,0,0,0,4,0,24,0,0,0,0,0,0,0,0,0
80540,Mesnil-Martinsart,32,80,12,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
80541,Mesnil-Saint-Georges,32,80,44,0,12,4,0,0,0,0,0,4,0,8,16,0,0,0,0,0,0,4,0,4
80542,Mesnil-Saint-Nicaise,32,80,573,12,28,24,32,45,0,12,8,48,244,53,24,9,0,35,16,17,0,8,0,41
80543,Métigny,32,80,20,0,12,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
80544,Mézerolles,32,80,36,0,16,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
80545,Mézières-en-Santerre,32,80,130,4,58,8,0,0,0,4,4,4,8,0,8,0,12,20,0,0,0,0,0,0
80546,Miannay,32,80,190,0,12,81,0,0,3,7,8,4,7,7,35,0,0,25,0,0,0,0,0,0
80547,Millencourt,32,80,27,0,0,8,0,4,0,0,0,0,8,7,0,0,0,0,0,0,0,4,0,4
80548,Millencourt-en-Ponthieu,32,80,28,0,0,16,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0
80549,Miraumont,32,80,139,0,16,14,8,0,0,12,0,12,10,8,27,12,7,13,4,0,0,4,0,8
80550,Mirvaux,32,80,19,7,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
80552,Moislains,32,80,240,8,28,16,4,8,0,12,8,12,60,16,24,0,28,16,0,4,0,0,0,4
80553,Molliens-au-Bois,32,80,36,0,16,0,4,0,0,0,4,0,0,8,0,0,0,4,0,0,0,0,0,0
80554,Molliens-Dreuil,32,80,169,28,8,15,0,0,0,17,4,0,0,20,16,12,9,40,0,0,0,4,4,8
80555,Monchy-Lagache,32,80,83,0,12,4,0,0,0,4,0,4,0,12,15,0,0,32,0,0,0,0,0,0
80556,Mons-Boubert,32,80,60,0,16,4,4,0,0,0,0,4,8,8,8,0,4,4,0,0,0,0,0,0
80557,Estrées-Mons,32,80,"1,293",16,71,24,39,71,3,17,8,131,431,124,263,44,11,39,19,38,0,21,19,97
80558,Monsures,32,80,27,0,8,0,0,0,4,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0
80559,Montagne-Fayel,32,80,16,4,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
80560,Montauban-de-Picardie,32,80,35,8,4,4,0,0,0,0,0,7,0,0,4,0,0,8,0,0,0,0,0,0
80561,Montdidier,32,80,"3,311",377,52,152,51,27,14,301,352,348,554,259,239,44,293,249,8,15,10,55,12,101
80562,Montigny-sur-l'Hallue,32,80,20,0,4,0,4,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,4
80563,Montigny-les-Jongleurs,32,80,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80565,Montonvillers,32,80,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
80566,Fieffes-Montrelet,32,80,45,4,24,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
80568,Morchain,32,80,18,4,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80569,Morcourt,32,80,43,8,8,11,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0
80570,Moreuil,32,80,"2,218",91,57,129,116,35,29,115,93,147,524,244,324,18,92,203,20,20,7,40,4,92
80571,Morisel,32,80,45,4,0,4,4,0,0,12,8,0,0,0,4,0,0,8,0,0,0,0,0,0
80572,Morlancourt,32,80,19,0,4,0,0,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0
80573,Morvillers-Saint-Saturnin,32,80,56,4,36,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0
80574,Mouflers,32,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80575,Mouflières,32,80,17,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8,0,0,0,0,0,0
80576,Moyencourt,32,80,24,0,4,0,0,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0
80577,Moyencourt-lès-Poix,32,80,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80578,Moyenneville,32,80,137,25,32,5,4,4,3,0,4,12,18,3,4,0,8,16,4,4,3,0,0,11
80579,Muille-Villette,32,80,462,15,4,24,8,12,0,84,4,52,45,47,124,8,13,24,4,7,0,4,0,15
80580,Nampont,32,80,76,8,28,4,0,0,4,4,0,8,0,4,0,0,0,16,0,0,0,0,0,0
80582,Namps-Maisnil,32,80,130,12,37,14,8,0,0,0,12,8,4,4,0,0,0,31,0,0,0,0,0,0
80583,Nampty,32,80,29,0,12,5,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
80584,Naours,32,80,103,8,20,8,4,0,6,12,1,8,4,0,0,0,4,28,0,0,0,0,0,0
80585,Nesle,32,80,"1,308",77,28,69,31,31,11,76,43,131,304,98,180,28,64,137,4,16,8,7,12,47
80586,Nesle-l'Hôpital,32,80,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
80587,Neslette,32,80,23,0,16,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3
80588,Neufmoulin,32,80,22,3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80589,Neuilly-le-Dien,32,80,24,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
80590,Neuilly-l'Hôpital,32,80,18,0,8,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,0,0
80591,Neuville-au-Bois,32,80,24,0,8,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0
80592,Neuville-Coppegueule,32,80,85,8,12,4,0,0,0,4,8,4,32,8,1,0,0,4,0,0,0,0,0,0
80593,La Neuville-lès-Bray,32,80,16,4,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
80595,La Neuville-Sire-Bernard,32,80,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80596,Neuvillette,32,80,24,0,16,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
80597,Nibas,32,80,107,4,12,4,4,4,0,0,4,8,43,8,4,0,0,12,0,0,0,8,0,8
80598,Nouvion,32,80,463,44,12,50,11,1,3,33,32,52,65,23,40,5,36,55,0,1,3,4,0,8
80599,Noyelles-en-Chaussée,32,80,139,0,60,4,0,0,0,20,0,4,24,8,12,0,0,8,0,0,0,4,0,4
80600,Noyelles-sur-Mer,32,80,120,8,16,23,4,0,4,4,0,8,16,0,8,0,4,24,0,0,4,0,0,4
80601,Nurlu,32,80,52,0,4,5,0,0,0,0,0,11,0,0,12,0,4,16,0,0,0,0,0,0
80602,Occoches,32,80,28,0,0,20,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
80603,Ochancourt,32,80,47,0,12,4,0,3,0,3,0,4,16,0,0,0,0,4,0,0,0,0,0,0
80604,Offignies,32,80,12,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
80605,Offoy,32,80,35,4,12,4,0,0,0,4,3,4,0,0,0,4,0,0,0,0,0,0,4,4
80606,Oisemont,32,80,698,60,8,71,16,0,15,75,72,77,24,35,91,1,60,92,0,0,11,0,1,13
80607,Oissy,32,80,32,0,12,4,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,0,0
80609,Oneux,32,80,36,0,20,4,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0
80611,Oresmaux,32,80,139,0,48,23,8,0,0,8,4,4,0,8,0,8,4,24,0,0,0,0,4,4
80613,Oust-Marest,32,80,283,8,4,12,4,8,0,8,4,24,144,36,24,0,0,8,4,8,0,4,0,16
80614,Outrebois,32,80,24,4,8,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0
80615,Ovillers-la-Boisselle,32,80,45,0,9,8,0,0,0,0,0,0,12,8,5,0,4,0,0,0,0,4,0,4
80616,Pargny,32,80,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80617,Parvillers-le-Quesnoy,32,80,27,4,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80618,Pendé,32,80,175,12,19,12,0,0,4,4,4,12,42,12,16,0,20,18,0,0,0,8,0,8
80619,Pernois,32,80,67,4,0,20,4,0,0,0,7,4,4,0,0,4,4,16,0,0,0,0,4,4
80620,Péronne,32,80,"5,673",581,84,127,87,52,73,497,437,559,598,709,726,62,549,531,12,20,30,138,35,235
80621,Hypercourt,32,80,126,4,20,28,4,4,0,8,4,8,0,4,19,0,0,24,0,0,0,0,0,0
80622,Picquigny,32,80,344,40,8,19,4,0,1,23,3,65,8,28,24,8,35,77,4,0,0,4,0,8
80623,Piennes-Onvillers,32,80,68,0,0,20,4,0,0,8,4,4,8,12,4,4,0,0,0,0,0,4,4,8
80624,Pierregot,32,80,12,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80625,Trois-Rivières,32,80,488,16,16,16,7,7,0,4,16,44,184,43,88,4,4,39,3,3,0,19,0,26
80626,Pissy,32,80,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80627,Plachy-Buyon,32,80,57,16,0,9,0,0,0,4,0,0,0,0,23,0,1,4,0,0,0,0,0,0
80628,Le Plessier-Rozainvillers,32,80,138,0,16,40,0,4,0,0,4,11,12,16,4,3,0,28,0,0,0,4,0,4
80629,PSuilly,32,80,12,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80630,Poix-de-Picardie,32,80,"1,381",128,16,103,43,16,21,68,77,148,183,161,187,27,95,107,8,8,4,24,7,51
80631,Ponches-Estruval,32,80,32,4,16,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
80632,Pont-de-Metz,32,80,228,15,0,12,11,4,4,21,8,18,29,42,5,4,27,27,7,4,1,0,0,12
80633,Ponthoile,32,80,77,7,16,15,0,0,8,0,0,0,4,4,0,4,0,20,0,0,0,0,4,4
80634,Pont-Noyelles,32,80,45,0,8,7,0,0,4,0,4,3,4,4,8,0,0,4,0,0,0,4,0,4
80635,Pont-Remy,32,80,341,8,36,19,28,8,4,20,8,31,59,30,38,4,16,31,1,4,4,8,0,17
80637,Port-le-Grand,32,80,38,4,8,8,0,0,0,4,0,0,3,0,0,0,1,11,0,0,0,0,0,0
80638,Potte,32,80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
80639,Poulainville,32,80,398,4,8,64,15,5,4,35,15,26,32,28,69,16,56,20,0,1,4,12,4,21
80640,Pozières,32,80,29,0,7,0,3,0,0,0,0,0,0,0,12,0,0,7,3,0,0,0,0,3
80642,Prouville,32,80,59,4,8,12,0,0,0,12,0,4,0,4,4,0,0,12,0,0,0,0,0,0
80643,Prouzel,32,80,57,0,8,13,8,0,0,0,4,7,4,9,4,0,0,0,4,0,0,0,0,4
80644,Proyart,32,80,89,4,20,11,4,0,0,12,5,8,0,4,4,0,5,12,0,0,0,0,0,0
80645,Puchevillers,32,80,62,4,8,14,0,0,0,4,4,0,0,0,12,0,0,16,0,0,0,0,0,0
80646,Punchy,32,80,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80647,Puzeaux,32,80,48,0,0,24,4,0,0,0,4,0,12,0,4,0,0,0,4,0,0,0,0,4
80648,Pys,32,80,8,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
80649,Quend,32,80,372,44,40,63,0,0,4,24,4,21,16,32,8,4,8,105,0,0,4,0,0,4
80650,Querrieu,32,80,139,8,28,10,8,0,0,4,8,7,4,9,8,4,8,33,0,0,0,1,0,1
80651,Le Quesne,32,80,24,0,0,0,0,0,4,0,0,0,4,0,0,0,0,16,0,0,4,0,0,4
80652,Le Quesnel,32,80,111,0,16,23,4,0,4,12,0,11,4,12,8,0,7,8,4,0,0,0,0,4
80654,Quesnoy-le-Montant,32,80,85,4,8,8,0,0,0,28,0,8,4,4,8,0,0,12,0,0,0,4,0,4
80655,Quesnoy-sur-Airaines,32,80,59,4,24,12,8,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,0,0
80656,Quevauvillers,32,80,231,12,27,23,19,0,0,17,11,16,8,25,16,0,11,47,12,0,0,8,0,20
80657,Quiry-le-Sec,32,80,36,4,0,0,0,0,4,12,0,0,0,0,0,0,4,12,0,0,4,0,0,4
80658,Quivières,32,80,32,4,8,4,0,0,0,4,4,0,4,0,0,0,0,4,0,0,0,0,0,0
80659,Raincheval,32,80,12,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0
80661,Rainneville,32,80,42,0,11,16,0,0,0,4,3,4,0,0,0,0,0,4,0,0,0,0,0,0
80662,Ramburelles,32,80,44,0,8,12,0,0,0,8,4,0,8,0,4,0,0,0,0,0,0,0,0,0
80663,Rambures,32,80,100,4,8,8,0,0,0,0,4,8,12,12,40,0,0,4,0,0,0,4,0,4
80664,Rancourt,32,80,56,4,6,8,5,0,0,4,0,0,18,4,0,0,0,8,0,0,0,4,0,4
80665,Regnière-Écluse,32,80,23,4,8,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0
80666,Remaisnil,32,80,12,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80667,Remaugies,32,80,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80668,Remiencourt,32,80,16,4,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80669,Rethonvillers,32,80,76,0,20,4,0,0,0,4,0,4,0,8,32,0,0,4,0,0,0,0,0,0
80670,Revelles,32,80,45,0,8,0,0,0,0,0,1,7,0,4,21,0,0,4,0,0,0,4,0,4
80671,Ribeaucourt,32,80,12,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
80672,Ribemont-sur-Ancre,32,80,63,8,0,0,0,4,4,0,11,12,4,8,0,3,4,4,0,0,0,4,0,4
80673,Riencourt,32,80,16,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
80674,Rivery,32,80,"2,015",96,16,177,105,14,4,207,111,339,119,354,296,51,48,78,6,4,0,76,9,96
80675,Rogy,32,80,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80676,Roiglise,32,80,27,0,15,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0
80677,Roisel,32,80,596,36,16,44,4,15,0,21,34,52,104,77,52,4,27,108,0,8,0,14,4,26
80678,Rollot,32,80,104,4,12,28,15,0,0,12,8,12,4,0,4,0,4,0,0,0,0,0,0,0
80679,Ronssoy,32,80,306,4,20,12,0,0,0,0,4,19,197,11,16,0,8,16,0,0,0,11,0,11
80680,Rosières-en-Santerre,32,80,"1,273",96,16,92,28,8,10,118,66,110,227,155,149,28,64,107,4,4,6,28,15,57
80681,Rouvrel,32,80,32,0,8,0,0,0,0,0,0,4,0,0,12,0,0,8,0,0,0,0,0,0
80682,Rouvroy-en-Santerre,32,80,36,0,8,8,0,0,12,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
80683,Rouy-le-Grand,32,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80684,Rouy-le-Petit,32,80,40,0,16,0,0,0,0,0,0,8,4,0,8,0,0,4,0,0,0,0,0,0
80685,Roye,32,80,"3,942",192,56,197,88,24,27,366,160,414,559,327,932,68,259,273,35,0,15,75,11,136
80686,Rubempré,32,80,101,12,16,20,0,0,0,3,4,4,4,0,15,0,15,8,0,0,0,0,0,0
80687,Rubescourt,32,80,12,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80688,Rue,32,80,"1,436",149,61,109,12,7,20,229,144,152,50,118,128,11,70,176,0,7,8,19,7,41
80690,Rumigny,32,80,37,0,0,4,0,0,4,0,0,5,6,4,4,0,7,4,0,0,4,0,0,4
80691,Saigneville,32,80,28,0,4,4,8,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0
80692,Sailly-Flibeaucourt,32,80,152,7,17,16,0,0,11,12,4,8,11,4,8,8,8,38,0,0,4,0,0,4
80693,Sailly-Laurette,32,80,12,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80694,Sailly-le-Sec,32,80,40,0,8,8,0,0,0,0,4,8,0,4,4,0,0,4,0,0,0,4,0,4
80695,Sailly-Saillisel,32,80,203,8,72,11,0,0,0,0,8,17,57,12,12,0,0,8,0,0,0,0,0,0
80696,Sains-en-Amiénois,32,80,216,12,20,23,12,4,0,16,26,4,16,28,4,8,18,24,0,4,0,4,0,8
80697,Saint-Acheul,32,80,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80698,Saint-Aubin-Montenoy,32,80,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
80699,Saint-Aubin-Rivière,32,80,24,0,8,0,4,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0
80700,Saint-Blimont,32,80,250,16,16,24,17,0,4,0,0,40,80,37,8,0,0,8,5,0,4,8,0,17
80701,Saint-Christ-Briost,32,80,36,8,16,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,4,4
80702,Saint-Fuscien,32,80,55,7,4,4,15,4,0,0,0,8,0,4,0,0,4,5,0,0,0,0,0,0
80703,Saint-Germain-sur-Bresle,32,80,72,4,8,12,0,0,0,8,0,4,16,12,4,0,0,4,0,0,0,0,0,0
80704,Saint-Gratien,32,80,47,8,4,0,4,0,0,0,4,0,0,4,4,4,8,8,0,0,0,0,0,0
80705,Saint-Léger-lès-Authie,32,80,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80706,Saint-Léger-lès-Domart,32,80,225,39,4,20,0,0,0,20,19,8,52,0,4,0,23,36,0,0,0,0,0,0
80707,Saint-Léger-sur-Bresle,32,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80708,Saint-Mard,32,80,28,0,4,4,0,0,0,0,4,0,8,0,8,0,0,0,0,0,0,0,0,0
80709,Saint-Maulvis,32,80,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0
80710,Saint-Maxent,32,80,28,0,0,4,0,0,0,0,0,8,4,4,0,0,0,8,0,0,0,4,0,4
80711,Saint-Ouen,32,80,317,14,0,24,4,0,4,26,15,36,87,4,51,0,8,44,4,0,4,0,0,8
80713,Saint-Quentin-en-Tourmont,32,80,104,4,16,20,0,0,8,8,0,8,4,20,0,0,4,12,0,0,4,3,0,7
80714,Saint-Quentin-la-Motte-Croix-au-Bailly,32,80,417,4,16,36,4,0,8,8,0,28,193,12,52,4,12,40,4,0,4,0,0,8
80716,Saint-Riquier,32,80,344,29,12,35,4,0,0,33,20,51,4,13,8,4,77,55,4,0,0,4,4,12
80717,Saint-Sauflieu,32,80,80,20,8,3,0,0,0,6,8,8,0,4,0,7,12,4,0,0,0,0,3,3
80718,Saint-Sauveur,32,80,186,19,8,24,0,4,0,4,10,19,8,14,36,0,4,34,0,4,0,0,0,4
80719,Sainte-Segrée,32,80,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80721,Saint-Valery-sur-Somme,32,80,"1,220",94,24,63,7,0,33,98,78,99,116,94,72,4,201,238,3,0,24,20,0,47
80722,Saint-Vaast-en-Chaussée,32,80,63,0,35,4,0,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0
80723,Saisseval,32,80,48,0,28,12,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
80724,Saleux,32,80,821,45,0,82,57,3,14,51,23,79,180,45,112,19,39,71,4,3,3,7,4,22
80725,Salouël,32,80,"1,969",203,11,58,18,15,0,141,52,240,43,147,34,27,866,113,3,8,0,35,4,51
80726,Sancourt,32,80,108,0,20,0,0,0,0,0,4,8,44,12,4,4,0,12,0,0,0,0,0,0
80728,Saulchoy-sous-Poix,32,80,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80729,Sauvillers-Mongival,32,80,12,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
80730,Saveuse,32,80,50,4,4,17,0,0,3,0,0,7,4,3,3,0,0,4,0,0,0,0,0,0
80732,Senarpont,32,80,334,0,0,8,4,12,0,16,12,32,179,4,20,0,24,24,0,4,0,0,0,4
80733,Senlis-le-Sec,32,80,59,0,16,15,0,0,0,0,8,8,0,0,4,0,3,4,0,0,0,0,0,0
80734,Sentelie,32,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80735,Seux,32,80,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
80736,Sorel-en-Vimeu,32,80,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80737,Sorel,32,80,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80738,Soues,32,80,16,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80740,Sourdon,32,80,36,0,20,0,0,0,0,0,0,0,8,0,4,0,0,4,0,0,0,0,0,0
80741,Soyécourt,32,80,182,0,60,24,10,4,0,4,4,8,4,16,44,0,0,4,4,4,0,0,0,8
80742,Surcamps,32,80,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80743,Suzanne,32,80,24,0,8,0,0,0,0,0,0,4,0,0,4,0,0,8,0,0,0,0,0,0
80744,Tailly,32,80,12,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
80746,Talmas,32,80,128,0,36,0,4,0,0,12,4,8,20,12,12,0,0,20,0,0,0,4,0,4
80747,Templeux-la-Fosse,32,80,24,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80748,Templeux-le-Guérard,32,80,20,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80749,Terramesnil,32,80,46,4,8,4,4,0,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0
80750,Tertry,32,80,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80751,Thennes,32,80,50,0,0,4,2,0,0,4,0,0,16,0,12,0,0,12,0,0,0,0,0,0
80752,Thézy-Glimont,32,80,32,0,4,8,0,0,0,0,4,8,0,0,0,0,0,8,0,0,0,0,0,0
80753,Thiepval,32,80,20,4,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0
80754,Thieulloy-l'Abbaye,32,80,145,12,20,16,0,0,0,0,0,60,5,4,8,0,12,8,0,0,0,0,0,0
80755,Thieulloy-la-Ville,32,80,21,0,3,0,0,0,0,0,4,4,0,0,7,0,0,4,0,0,0,0,0,0
80756,Thièvres,32,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80757,Thoix,32,80,8,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80758,Thory,32,80,19,4,0,8,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,4
80759,Tilloloy,32,80,103,15,20,0,4,0,0,4,4,16,4,0,4,0,24,8,0,0,0,0,0,0
80760,Tilloy-Floriville,32,80,40,8,4,4,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0
80762,Tincourt-Boucly,32,80,20,0,12,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
80763,Le Titre,32,80,8,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
80764,TSufles,32,80,60,0,4,16,0,0,4,4,3,0,0,12,0,0,0,16,0,0,4,4,0,8
80765,Tours-en-Vimeu,32,80,119,16,28,4,8,0,4,0,8,8,4,0,8,0,4,28,0,0,0,0,0,0
80766,Toutencourt,32,80,51,0,28,8,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0
80767,Le Translay,32,80,36,4,12,0,4,0,0,4,4,0,4,0,0,0,0,4,0,0,0,0,0,0
80769,Treux,32,80,23,0,0,0,0,0,0,12,0,3,0,0,0,0,4,4,0,0,0,0,0,0
80770,Tully,32,80,128,4,0,20,4,8,0,0,4,8,76,4,0,0,0,0,4,0,0,0,0,4
80771,Ugny-l'Équipée,32,80,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80773,Vadencourt,32,80,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
80774,Vaire-sous-Corbie,32,80,24,0,8,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
80775,Valines,32,80,124,12,0,16,0,0,0,0,12,4,35,20,8,0,0,16,0,0,0,4,0,4
80776,Varennes,32,80,48,8,12,3,0,0,0,0,0,0,0,4,17,0,0,4,0,0,0,0,0,0
80777,Vauchelles-lès-Authie,32,80,8,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
80778,Vauchelles-lès-Domart,32,80,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
80779,Vauchelles-les-Quesnoy,32,80,120,4,4,24,4,0,0,18,4,3,5,28,4,7,0,16,4,0,0,16,0,20
80780,Vaudricourt,32,80,201,4,16,4,5,4,4,8,0,8,65,11,40,4,8,20,4,0,0,3,0,7
80781,Vauvillers,32,80,28,0,12,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0
80782,Vaux-en-Amiénois,32,80,32,0,8,7,0,0,4,0,0,0,0,0,0,4,0,8,0,0,0,0,4,4
